ReviewID,ReviewTime,R_Ovrall,CEO,Outlook,WorkLife,Culture,Diversity,Senior,Recommend,Career,Compens,EmployerID,Current,Length,Status,JobEnd,Title,Location,pro,cons,summary,advice,helpful,nothelpful,spgroup
44746578,"""2021-03-29T18:18:22.520""",2,null,null,5,3,2,4,"""NEGATIVE""",5,3,8876,TRUE,2,"""REGULAR""",null,"{""__ref"":""JobTitle:29111""}","{""__ref"":""City:1128289""}",Chance to grow. Dont make you work overtime unless you want to.,"No annual bonuses. Company doesn't really care for each employee. Hiring process -they won't even look at your resume unless you meet every requirement they have listed. Multiple scandals a year in terms of fraud, compliance, etc.",Decent place to get your foot in the door,null,0,0,sp500
44744723,"""2021-03-29T17:21:37.337""",4,null,null,0,0,0,0,null,0,0,8876,FALSE,0,"""REGULAR""",2021,"{""__ref"":""JobTitle:63183""}",null,"Friendly people, good covid guidelines",Must live in Phoenix area to work there,Good place to work,null,0,0,sp500
44744335,"""2021-03-29T17:11:26.967""",4,null,null,0,0,0,0,null,0,0,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:60180""}","{""__ref"":""City:1150604""}",Great benefits and employee support if needed,Not much opportunity to grow in retail banking anymore,Good but wish there was more opportunity to grow,null,0,0,sp500
44742560,"""2021-03-29T16:22:46.337""",1,null,"""NEGATIVE""",1,3,4,2,"""NEGATIVE""",1,1,8876,TRUE,2,"""REGULAR""",null,"{""__ref"":""JobTitle:3985""}","{""__ref"":""City:1139977""}",It is a convenient job.,They don't give any support or training and almost impossible to move up with the company.,No Growth,null,0,0,sp500
44742394,"""2021-03-29T16:17:57.703""",5,null,null,5,5,5,3,null,5,5,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:37856""}","{""__ref"":""City:1138644""}",Flexible company that I'll refer to anyone,None I can think of,Loves Wells!,null,0,0,sp500
44742003,"""2021-03-29T16:08:21.417""",3,null,null,0,0,0,0,null,0,0,8876,TRUE,0,"""PART_TIME""",null,"{""__ref"":""JobTitle:20850""}",null,Benefits were good and flexible schedule,Hard to grow within company,Wells,null,0,0,sp500
44740872,"""2021-03-29T15:36:22.010""",4,null,null,0,0,0,0,null,0,0,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:582088""}",null,I Enjoyed working with my team,I felt there was a lot of favoritism,Review,null,0,0,sp500
44738272,"""2021-03-29T14:34:26.833""",3,"""APPROVE""","""NEGATIVE""",3,4,3,4,"""NEGATIVE""",3,2,8876,FALSE,4,"""REGULAR""",2019,"{""__ref"":""JobTitle:3485216""}","{""__ref"":""City:1138644""}","Opportunity to learn, helps when leaving to get a better salary.","Low Salaries, and Low Opportunity, Big Office Politics",Not Valued,"""To go by advice given, it looks like there is still office politics that can sway employment, as well as the salaries are pushed on to the individual making it hard to ask for what is worth. Once asking for more money, they basically said its a take it or leave it situation, even though my experience and knowledge.""",0,0,sp500
44737047,"""2021-03-29T14:12:15.547""",4,null,null,3,5,5,3,null,4,5,8876,TRUE,1,"""REGULAR""",null,"{""__ref"":""JobTitle:268832""}","{""__ref"":""City:1138644""}",You learn a lot about the industry and customer service skills.,Mentally draining at times. Must work on a weekend day.,Decent starter job,null,0,0,sp500
44732359,"""2021-03-29T12:37:31.343""",5,null,null,5,5,5,3,"""POSITIVE""",4,5,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:47221""}",null,Overall Great place to work,None at this current Time,Love it,null,0,0,sp500
44729235,"""2021-03-29T11:38:02.767""",5,null,null,0,0,0,0,null,5,5,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:43960""}",null,Great people and great culture,Hours are long but that is to be expected,Great company,null,0,0,sp500
44729108,"""2021-03-29T11:35:28.130""",4,"""APPROVE""",null,3,3,4,4,"""POSITIVE""",5,4,8876,FALSE,0,"""REGULAR""",2019,"{""__ref"":""JobTitle:51535""}",null,Pay benefits vacations located ys,Work come up to see if,Great company,null,0,0,sp500
44728227,"""2021-03-29T11:18:39.263""",5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,5,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:47221""}","{""__ref"":""City:1139761""}","Awesome\r\nCool\r\nAdvanced \r\nOpportunities \r\nFun, places to be",Pay\r\nRaises \r\nTrainings \r\nLong hours \r\nMore team,Great!,null,0,0,sp500
44727286,"""2021-03-29T11:01:24.220""",4,null,null,0,0,0,0,null,0,0,8876,FALSE,0,"""REGULAR""",2021,"{""__ref"":""JobTitle:3225060""}",null,"Benefits, pay is decent, work life balance, hours, no weekends",Not very understanding when it comes to mental health,Okay place to work,null,0,0,sp500
44727286,"""2021-03-29T11:01:24.220""",4,null,null,0,0,0,0,null,0,0,8876,FALSE,0,"""REGULAR""",2021,"{""__ref"":""JobTitle:3225060""}",null,"Benefits, pay is decent, work life balance, hours, no weekends",Not very understanding when it comes to mental health,Okay place to work,null,0,0,sp500
44726835,"""2021-03-29T10:55:28.137""",1,"""DISAPPROVE""","""NEUTRAL""",1,1,5,1,"""NEGATIVE""",1,4,8876,FALSE,0,"""REGULAR""",2021,"{""__ref"":""JobTitle:776""}",null,Pay and benefits in line with industry Diversity and inclusion is important at WF.,"Stressful, little work life balance, Company removed some benefits as a cost cutting measure.",Challenging,null,1,0,sp500
44725623,"""2021-03-29T10:30:27.247""",4,null,null,5,4,4,4,null,0,3,8876,TRUE,0,"""REGULAR""",null,null,null,"Working environment, work life balance, benefits, management",Not easy to get promoted,Best place to work,null,0,0,sp500
44718317,"""2021-03-29T08:22:38.900""",5,"""NO_OPINION""","""NEUTRAL""",5,4,4,3,"""POSITIVE""",4,4,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:137739""}","{""__ref"":""City:1156375""}",Got fortunate with a great manager who really helped me develop my skillset. Was able to flex in working remote from the beginning and work the hours that worked best for me. Decent 401k Match,"Expensive Health Insurance where you pay more the more you make, and does not cover very much. Lack of career growth, outperformed in my position three years in a row and even after appropriately being vocal on wanting a promotion did not happen. I would also say with all the current oversight very slow to adopt new tech, and this new CEO is just layering is all his people while wanting IC's to take pay cuts and reduced compensation.",Great Starting Point,null,0,0,sp500
44716250,"""2021-03-29T07:44:03.210""",4,null,null,0,0,0,0,null,0,0,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:37856""}","{""__ref"":""City:1140171""}",New ways to learn for a beginner.,I must say no cons but for the time changing shift.,A good place to work,null,0,0,sp500
44705734,"""2021-03-29T02:58:48.457""",4,null,null,0,0,0,0,null,0,0,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:268832""}","{""__ref"":""City:1139977""}",I enjoy working here. Opportunities to grow with a good manager and are there to help. Did great things during time of covid.,The company has structured many new individual performance goals to which I think has poorly affected the clients as well as the culture for the employees.,Good,null,0,0,sp500
44701626,"""2021-03-29T00:15:36.500""",4,null,null,4,5,5,3,null,3,4,8876,FALSE,0,"""REGULAR""",2020,"{""__ref"":""JobTitle:29228""}",null,Nice office and supportive management. Good work life balance.,"Might be on permanent night shift, depending on your LOB.",Impressive Benefits,null,0,0,sp500
44699506,"""2021-03-28T22:37:53.950""",2,null,null,0,0,0,0,null,0,0,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:19561""}","{""__ref"":""City:1155583""}",Hours worked was really good,Pay was too low needs to be higher,It was ok,null,0,0,sp500
44698796,"""2021-03-28T22:03:51.410""",4,"""NO_OPINION""","""NEUTRAL""",5,5,5,4,"""POSITIVE""",3,4,8876,FALSE,0,"""REGULAR""",2017,"{""__ref"":""JobTitle:10654""}",null,Good culture. Work for and with good people.,Lack of opportunity and career growth,Good company culture,"""Find a better pathway for internal mobility.""",0,0,sp500
44698242,"""2021-03-28T21:43:48.207""",3,"""NO_OPINION""","""POSITIVE""",4,5,5,2,"""POSITIVE""",4,4,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:4255273""}","{""__ref"":""City:1128808""}",Opportunities for career advancement and to grow and a professional,Constant shifts in leadership and lack of transparency,Good work culture,null,0,0,sp500
44696837,"""2021-03-28T20:37:17.793""",1,"""DISAPPROVE""","""NEGATIVE""",1,1,3,1,"""NEGATIVE""",2,2,8876,TRUE,20,"""REGULAR""",null,"{""__ref"":""JobTitle:51994""}","{""__ref"":""City:1138644""}",No PROS to work with WF,Lack of training\r\nNo support\r\nLong hours\r\nPay not in line with other companies\r\nFragmented systems,Beware,null,1,0,sp500
44695847,"""2021-03-28T19:54:25.717""",4,"""APPROVE""",null,4,3,4,2,"""NEGATIVE""",3,4,8876,TRUE,6,"""REGULAR""",null,"{""__ref"":""JobTitle:7402""}","{""__ref"":""City:2833209""}","work life balance, good benefits","Managers are often high handed, with no controls put in place to check their behavior. No skip level meetings, no feedback mechanisms, no grievance redressal against such managers.","Good company, but needs better managers","""You will keep losing good talent if you do not hold your managers accountable for attrition, performance and dissatisfaction amongst their subordinates. The company is very good but most mangers are not, as far as people management skills are concerned.""",0,0,sp500
44694561,"""2021-03-28T19:08:27.683""",3,null,null,3,3,4,3,null,4,4,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:318235""}","{""__ref"":""City:1126819""}","Benefits, team members, customers , growth","Management, feeling overwhelmed, a lot of changes which it’s hard too keep up",Love my job but company’s needs more improvement,null,0,0,sp500
44693738,"""2021-03-28T18:35:52.400""",5,null,null,0,0,0,0,null,0,0,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:19561""}","{""__ref"":""City:1148466""}","Treat nicely, COVID Benefits and safety","No Bonus, Same salary for old and new tellers",Good,null,0,0,sp500
44692676,"""2021-03-28T17:51:49.683""",4,"""APPROVE""","""POSITIVE""",4,4,4,5,null,4,3,8876,FALSE,2,"""REGULAR""",2017,"{""__ref"":""JobTitle:1189337""}",null,Systems are cutting edge and great,"Its a bank, what can you expect",SOLID,null,0,0,sp500
44692814,"""2021-03-28T17:51:25.603""",5,null,null,0,0,0,0,null,0,0,8876,TRUE,2,"""REGULAR""",null,"{""__ref"":""JobTitle:20850""}","{""__ref"":""City:1147450""}","Professional, Benefits, Engaging, Highly Customer Focused\u002FDriven, Opportunities to Advance.",Can be stressful and Location\u002FBranch dependent based off management.,WF Teller,"""Ask your employees more about what they may need from you to succeed themselves, as they may not speak up thinking they may not be heard anyways or that you have too much to do as it is, which can lead a lot of people to give up, which I've witnessed a few times from my current and past co-workers.""",0,0,sp500
44692427,"""2021-03-28T17:41:41.147""",4,null,null,0,0,0,0,null,0,0,8876,FALSE,0,"""PART_TIME""",2021,"{""__ref"":""JobTitle:20850""}","{""__ref"":""City:1130198""}",Atmosphere is dictated by leadership,Temporary solutions to changing problems,Friendly coworkers,null,0,0,sp500
44689483,"""2021-03-28T15:37:41.087""",1,null,null,0,0,0,0,null,0,0,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:8622""}",null,The benifits are fairly decent,The culture is terrible. The management is horrific,Culture,null,1,0,sp500
44688825,"""2021-03-28T15:14:17.877""",3,"""NO_OPINION""","""NEUTRAL""",4,3,4,3,"""POSITIVE""",3,5,8876,TRUE,4,"""PART_TIME""",null,"{""__ref"":""JobTitle:19561""}","{""__ref"":""City:1147122""}","Benefits, pay, people, hours, HR","Conservative company, management, reputation, some duties","Great company, beware of the branch you choose",null,0,0,sp500
44688191,"""2021-03-28T14:50:09.317""",5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,5,8876,FALSE,2,"""REGULAR""",2019,"{""__ref"":""JobTitle:46969""}","{""__ref"":""City:2865319""}",All good and very very good. Everything looks good here,Nothing bad and nothing at all. Nothing is bad,Supervisor,"""Nothing""",0,0,sp500
44685904,"""2021-03-28T13:24:38.907""",4,null,null,0,0,0,0,null,0,0,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:19536""}","{""__ref"":""City:1155611""}","paid vacation, holidays, sick days included in vacation time","long hours, last minute deadlines,",work life balance,null,0,0,sp500
44682777,"""2021-03-28T11:34:05.160""",4,"""APPROVE""","""POSITIVE""",3,3,4,3,"""POSITIVE""",4,4,8876,TRUE,2,"""REGULAR""",null,"{""__ref"":""JobTitle:8622""}","{""__ref"":""City:1147401""}",Improving deal flow and opportunities,Lacking M&amp;A franchise and deal experience,Great experience,null,0,0,sp500
44679132,"""2021-03-28T09:12:02.417""",2,null,"""POSITIVE""",5,2,4,2,"""NEGATIVE""",2,1,8876,TRUE,20,"""REGULAR""",null,"{""__ref"":""JobTitle:7860""}","{""__ref"":""City:1132348""}",many resources given size of company,"Constantly changing comp plan makes it incredibly challenging to get paid\r\nTotal management overhaul, brokerage taking over\r\nJust closed one business that was a differentiator and have dramatically hobbled another\r\nDetached senior managers make decisions in a vacuum",Not now,"""Allow more decision making at local level\r\nEqualize pay system between FAs and WAs (FA payout WAY higher on business beyond Year 1, also higher in Year 1, too)""",0,0,sp500
44677214,"""2021-03-28T08:02:34.990""",4,"""APPROVE""","""POSITIVE""",4,4,4,4,"""POSITIVE""",4,4,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:662547""}","{""__ref"":""City:2865319""}","Good organisation, focus on driving the transformation. Work life balance, people focused.",Not much issues with the org.,"Very good org, with focus on driving transformation",null,0,0,sp500
44676191,"""2021-03-28T07:24:55.387""",4,null,null,0,0,0,0,null,0,0,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:14087""}","{""__ref"":""City:1137959""}","Great training, it is a great company to start with",Too many hours working every weekend,Amazing training,null,0,0,sp500
44675860,"""2021-03-28T07:11:46.330""",5,null,null,0,0,0,0,null,0,0,8876,TRUE,6,"""REGULAR""",null,"{""__ref"":""JobTitle:34708""}","{""__ref"":""City:2940587""}",Shift Timings\r\nBest Team to work with\r\nFriendly Environment,Best compant to work with,Testing,null,0,0,sp500
44674365,"""2021-03-28T06:07:04.730""",3,"""NO_OPINION""","""NEUTRAL""",5,3,3,2,"""POSITIVE""",4,5,8876,TRUE,1,"""REGULAR""",null,"{""__ref"":""JobTitle:61431""}","{""__ref"":""City:2940587""}","Great pay, hike\r\nDecent working hours \r\nWork life balance",Not so good work\r\nLacks behind when it comes to technology,"Lacks new technology, works on decade old tech",null,0,0,sp500
44674070,"""2021-03-28T05:47:15.597""",1,"""DISAPPROVE""","""NEGATIVE""",3,1,3,1,"""NEGATIVE""",1,2,8876,TRUE,4,"""REGULAR""",null,"{""__ref"":""JobTitle:17794""}",null,Your BA will be your best friend,You never know when the bank will lay you off,Caution,"""Be consistent, mixed messages frequently and too many layers to really get any production done when you compare our competitors.""",0,0,sp500
44672043,"""2021-03-28T03:48:17.793""",4,null,null,0,0,0,0,null,0,0,8876,FALSE,0,"""REGULAR""",2021,"{""__ref"":""JobTitle:21042""}",null,good place to work and nothing to complain,their are no good work life balanace,gfood,null,0,0,sp500
44671001,"""2021-03-28T02:39:17.373""",5,"""NO_OPINION""","""POSITIVE""",4,5,5,3,"""POSITIVE""",4,4,8876,TRUE,6,"""REGULAR""",null,"{""__ref"":""JobTitle:231671""}","{""__ref"":""City:1133904""}","Incredible benefits, takes care of employees",Micro management due to heavy compliance,Great company,null,0,0,sp500
44667517,"""2021-03-27T22:33:20.087""",4,null,"""NEUTRAL""",3,2,4,5,"""POSITIVE""",4,4,8876,FALSE,2,"""PART_TIME""",2020,"{""__ref"":""JobTitle:19561""}","{""__ref"":""City:1128240""}","There is a lot of room to grow but its politics.It is about who you know and who likes you, not any skill or talent at your job.",success in job is manager discretion.,Politics,"""be fair to everyone""",0,0,sp500
44663826,"""2021-03-27T18:50:35.297""",3,null,null,0,0,0,0,null,0,0,8876,TRUE,0,"""PART_TIME""",null,"{""__ref"":""JobTitle:51974""}","{""__ref"":""City:1149284""}","Amazing people, always changing environment.",We’re no longer ‘team members�; we’re now ‘employees�.,Solid company,null,1,0,sp500
44662823,"""2021-03-27T17:49:24.543""",5,"""APPROVE""","""NEUTRAL""",5,5,5,4,"""POSITIVE""",4,5,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:48452""}","{""__ref"":""City:1138644""}",The company has worked hard to empower its employees to have a good work life balance.,Change is ever present and at warp speed.,Great Experience and Opportunities,null,0,0,sp500
44661850,"""2021-03-27T16:57:47.717""",4,"""NO_OPINION""","""NEUTRAL""",5,5,5,3,"""POSITIVE""",5,5,8876,FALSE,20,"""REGULAR""",2020,"{""__ref"":""JobTitle:43071""}","{""__ref"":""City:1131270""}","pay, benefits, generous PTO, challenging work",too many changes too frequently but understandable considering the past few years - way too many cliques,Good company to work for,null,0,0,sp500
44660247,"""2021-03-27T15:24:01.627""",4,"""NO_OPINION""","""POSITIVE""",5,5,5,4,"""POSITIVE""",4,5,8876,TRUE,4,"""REGULAR""",null,"{""__ref"":""JobTitle:1006237""}","{""__ref"":""City:1126819""}","Good company, good benefits, compensation and work life balance",They are not doing great!,This job needs all analytic understanding,null,0,0,sp500
44658924,"""2021-03-27T14:18:58.987""",2,"""DISAPPROVE""","""NEUTRAL""",5,1,2,3,"""NEGATIVE""",1,2,8876,TRUE,6,"""REGULAR""",null,"{""__ref"":""JobTitle:34553""}","{""__ref"":""City:1138644""}",I love working with my scrum.,"The new rating system allowed managers to take a free shot at people who they felt threatened by. In my division, it also used in an attempt to save jobs in SF.",Horrible Culture,"""Your plan to save costs through attrition will only result in some of the best people leaving and a very costly brain drain.""",0,0,sp500
44658085,"""2021-03-27T13:35:52.573""",2,"""DISAPPROVE""","""NEGATIVE""",1,1,5,1,"""NEGATIVE""",3,4,8876,TRUE,9,"""REGULAR""",null,"{""__ref"":""JobTitle:55661""}","{""__ref"":""City:1149246""}",Big company--bigger variety of jobs\r\nDecent pay,"No longer cares about the employees\r\nUpper mgmt used to be all about \""I work with you\"" now it's \""You work for me\""\r\nNo more team building events\r\nNo holiday parties\r\nNo team lunches\r\nDo more work with less people",Wells Fargo,null,2,0,sp500
44656504,"""2021-03-27T12:25:35.617""",4,null,null,0,0,0,0,null,0,0,8876,FALSE,0,"""REGULAR""",2019,null,null,Work culture is good at Wells Fargo,"nothing, everything was good at Wells Fargo",Overall experiance good,null,0,0,sp500
44652918,"""2021-03-27T09:55:28.773""",3,null,"""NEUTRAL""",5,5,5,3,"""POSITIVE""",4,4,8876,TRUE,6,"""REGULAR""",null,"{""__ref"":""JobTitle:21083""}","{""__ref"":""City:2865319""}",Good Work life balance and no stress about more work,Leadership does not trust with critical initiatives.,.,null,0,0,sp500
44649563,"""2021-03-27T07:44:30.550""",3,null,null,0,0,0,0,null,0,0,8876,FALSE,0,"""REGULAR""",2020,"{""__ref"":""JobTitle:22702""}",null,"The job was ok, could’ve been better",Work life balance is non existent,Ok,null,1,0,sp500
44642335,"""2021-03-27T01:28:22.067""",5,null,null,4,4,3,5,null,5,3,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:60210""}","{""__ref"":""City:1140494""}",The job is simple and easy,Customers don't listen and blame you,Ok pay to be yelled qt,null,0,0,sp500
44639136,"""2021-03-26T22:25:47.020""",5,null,null,0,0,0,0,null,0,0,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:4279""}","{""__ref"":""City:2865319""}",Good Work Life Balance for Women,Legacy systems which uses older technologies,Good Work Life Balance,null,0,0,sp500
44637227,"""2021-03-26T20:50:49.697""",5,null,null,4,4,4,4,null,5,4,8876,FALSE,0,"""REGULAR""",2018,"{""__ref"":""JobTitle:13075""}","{""__ref"":""City:1138644""}","Flexibility, opportunities, Competitive and Networking",Long hours and multiple levels of management,Capital MarketAnalyst,null,0,0,sp500
44636068,"""2021-03-26T19:56:02.237""",4,"""NO_OPINION""","""NEUTRAL""",3,5,5,4,"""POSITIVE""",5,3,8876,TRUE,2,"""REGULAR""",null,"{""__ref"":""JobTitle:3985""}","{""__ref"":""City:1155583""}","Pretty good company, can have a career by moving up","Short staff, having to deal with the stress of fraud and balancing at the end of day, not enough pay for the amount of work",Overall great entry level position,null,0,0,sp500
44634965,"""2021-03-26T19:09:34.593""",5,null,null,0,0,0,0,null,0,0,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:47221""}","{""__ref"":""City:1152129""}",Great place to work for,Advancement takes a while to,Good,null,0,0,sp500
44634616,"""2021-03-26T18:42:22.507""",3,"""APPROVE""","""NEUTRAL""",2,5,5,5,"""POSITIVE""",4,4,8876,TRUE,2,"""REGULAR""",null,"{""__ref"":""JobTitle:22702""}","{""__ref"":""City:1148170""}",Technology continues to improve and evolve and is efficient in comparison to other lenders.,Challenges in managing capacity and training of new processors with little to no experience.,Current thoughts..,"""Invest in your Processors whether by better training or offering aggressive comp packages to seasoned and experienced processors.""",0,0,sp500
44633497,"""2021-03-26T18:10:13.940""",5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,5,8876,TRUE,2,"""REGULAR""",null,"{""__ref"":""JobTitle:238479""}","{""__ref"":""City:1132348""}","I like wells Fargo, great community",I didn't like the field i worked in,Machine learning Engineer,null,0,0,sp500
44631780,"""2021-03-26T17:00:11.047""",3,"""NO_OPINION""","""NEGATIVE""",4,2,4,1,"""NEGATIVE""",3,3,8876,TRUE,2,"""REGULAR""",null,"{""__ref"":""JobTitle:49990""}","{""__ref"":""City:1154093""}","Lots of PTO, great 401(k) plan","Management, raises, culture, growth, and","Good benefits, misaligned incentives","""Listen to your employees""",0,0,sp500
44631328,"""2021-03-26T16:44:10.407""",5,"""NO_OPINION""","""POSITIVE""",4,4,3,4,"""POSITIVE""",5,3,8876,FALSE,1,"""REGULAR""",2020,"{""__ref"":""JobTitle:250541""}","{""__ref"":""City:1142551""}",training is top notch and best at any company i worked for,heavy on the micro managing,Not the Best\u002F Not the worst experience,"""less micro managing""",0,0,sp500
44629317,"""2021-03-26T15:25:51.883""",1,"""DISAPPROVE""","""NEGATIVE""",1,1,1,1,"""NEGATIVE""",1,1,8876,FALSE,4,"""REGULAR""",2017,"{""__ref"":""JobTitle:20850""}",null,Made some great friendships and learned some life skills,"Ridiculous quotas, pressure to meet said Quarters, and a very condescending district manager.",The worst of the worst,null,0,0,sp500
66107498,"""2022-06-29T11:35:44.910""",5,null,null,0,0,0,0,null,0,0,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:14068""}",null,Good coworkers and managers were great.,Lack of raises. Only 1% each year.,Good company,null,0,0,sp500
66107223,"""2022-06-29T11:28:21.310""",5,null,null,0,0,0,0,null,0,0,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:5270""}","{""__ref"":""City:1138644""}",Good company to work for,Not something that comes to mind,Sr software engineer,null,0,0,sp500
66106457,"""2022-06-29T11:08:41.557""",3,"""NO_OPINION""","""POSITIVE""",4,3,1,3,"""POSITIVE""",5,3,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:56468""}",null,Is a great company with great opportunities,"Leadership talks a lot about diversity and inclusion but is all talk. When I’m interview processes is all arrange. 90% of the time hiring managers already know who they want in the position they just tell others (women, Hispanics, non-caucasians) to apply so it can be looked as diverse but in reality is all a front. I am saying this by experience and actually seeing it happen RIGHT NOW.",Leadership,null,0,0,sp500
66105349,"""2022-06-29T10:42:49.797""",4,null,null,0,0,0,0,null,0,0,8876,FALSE,0,"""REGULAR""",2022,null,null,"work from home, team manager","no growth, pay is fine",RCAST,null,0,0,sp500
66104697,"""2022-06-29T10:27:53.330""",5,null,null,0,0,0,0,null,0,0,8876,FALSE,0,"""REGULAR""",2020,"{""__ref"":""JobTitle:1126871""}",null,Many people willing to help,Success has a lot to do with branch manager,Great start,null,0,0,sp500
66101247,"""2022-06-29T09:01:36.327""",4,"""APPROVE""","""POSITIVE""",3,3,5,4,"""POSITIVE""",3,4,8876,TRUE,1,"""REGULAR""",null,"{""__ref"":""JobTitle:2249995""}","{""__ref"":""City:2671300""}",Very diverse \r\nVery good pay\r\nGreat colleagues in the UK,Very toxic Culture in the American branch,Great company,null,0,0,sp500
66100939,"""2022-06-29T08:54:40.260""",4,null,null,0,0,0,0,null,0,0,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:328379""}","{""__ref"":""City:1126819""}",Great employer benifits including health insurance job flexibility and time away,Long release cycles within technology delivery,Benifits,null,0,0,sp500
66091395,"""2022-06-29T04:36:27.780""",4,"""APPROVE""","""NEGATIVE""",4,3,5,5,"""POSITIVE""",3,3,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:61585""}",null,Great learning experience. Close group,Pay could be higher. Growth opportunities sometimes difficult to come by,Wf product manager.,null,0,0,sp500
66091288,"""2022-06-29T04:32:43.920""",5,"""DISAPPROVE""","""NEUTRAL""",3,4,4,4,null,5,3,8876,FALSE,0,"""REGULAR""",2019,"{""__ref"":""JobTitle:20850""}",null,They cared a lot about team,Focused on competition and products,Family oriented,null,0,0,sp500
66085868,"""2022-06-29T00:47:11.767""",1,"""NO_OPINION""",null,3,1,1,1,"""NEGATIVE""",1,2,8876,TRUE,2,"""REGULAR""",null,"{""__ref"":""JobTitle:17959""}","{""__ref"":""City:2940587""}",They wont tell properly about the work to you while attending interview.\nMost of the project is support and minor enhancement.,Lack of any onboarding (none) and struggled due to lack of communication and absence of guidance.\n\nNo one give proper direction on onboarding process. They will not communicate properly after giving offer\n\nIf you want to enjoy and waste your career you can join,Waste Organization,null,1,0,sp500
44628667,"""2021-03-26T15:09:57.390""",5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,5,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:775426""}","{""__ref"":""City:1132348""}",Love it worked here forever,Don't have any love the job,Classic,"""Keep doing your job""",0,0,sp500
44626445,"""2021-03-26T14:08:15.800""",4,"""APPROVE""","""NEUTRAL""",5,5,5,4,"""POSITIVE""",4,3,8876,TRUE,4,"""REGULAR""",null,"{""__ref"":""JobTitle:54501""}","{""__ref"":""City:1138213""}",Work life balance and flexibility.,Lower pay for similar jobs at big companies,Good place,null,0,0,sp500
44626127,"""2021-03-26T13:58:38.177""",3,"""APPROVE""","""NEUTRAL""",5,2,2,2,"""NEGATIVE""",3,5,8876,FALSE,0,"""PART_TIME""",2019,"{""__ref"":""JobTitle:19561""}",null,"Benefits, tuition reimbursement are good",Over work you and unfair diversity,Teller,null,1,0,sp500
44619570,"""2021-03-26T11:25:12.503""",5,null,null,5,4,5,3,null,3,5,8876,TRUE,0,"""REGULAR""",null,"{""__ref"":""JobTitle:190796""}","{""__ref"":""City:1146814""}",They work with you on a lot and management is caring.,Hard to move up if people are in line for the position,Good company,null,0,0,sp500
44619511,"""2021-03-26T11:23:57.533""",3,null,null,0,0,0,0,null,2,0,8876,FALSE,0,"""REGULAR""",2021,"{""__ref"":""JobTitle:56046""}","{""__ref"":""City:4995339""}",Work life balance is good.,No growth in terms of career.,Not friendly for QAs,null,0,0,sp500
44616971,"""2021-03-26T10:29:31.437""",1,"""NO_OPINION""","""POSITIVE""",1,1,1,1,"""NEGATIVE""",1,1,8876,FALSE,2,"""REGULAR""",2017,"{""__ref"":""JobTitle:5788687""}","{""__ref"":""City:1147401""}",never took work home with me,"everything else. boring work, no one cares, zero motivation to do anything",boring work,null,0,0,sp500
